Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SRR6444852_1	SRR6444852_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48150.0	12 Mbp	0.0	248-251	50.0	3.545171339563863	250.99268951194185	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444852_2	SRR6444852_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48150.0	12 Mbp	0.0	245-251	50.0	9.744548286604362	250.3105088265836	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444853_1	SRR6444853_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13211.0	3.3 Mbp	0.0	248-251	51.0	5.412156536219817	249.9917492998259	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444853_2	SRR6444853_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13211.0	3.3 Mbp	0.0	249-251	52.0	11.755355385663464	250.98539096207705	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444854_1	SRR6444854_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15042.0	3.7 Mbp	0.0	248-251	58.0	2.0077117404600453	249.9981385454062	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444854_2	SRR6444854_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15042.0	3.7 Mbp	0.0	249-251	59.0	6.840845632229757	250.98304746709215	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444855_1	SRR6444855_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24625.0	6.1 Mbp	0.0	248-251	49.0	3.5736040609137056	250.99232487309644	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444855_2	SRR6444855_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24625.0	6.1 Mbp	0.0	245-251	50.0	11.435532994923857	250.07707614213197	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444856_1	SRR6444856_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32695.0	8.2 Mbp	0.0	249-251	52.0	3.6916959779782843	250.99217005658357	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444856_2	SRR6444856_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32695.0	8.2 Mbp	0.0	248-251	53.0	9.63144211653158	250.81403884385992	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444857_1	SRR6444857_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50433.0	12.6 Mbp	0.0	248-251	51.0	2.633196518152797	250.99327821069537	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444857_2	SRR6444857_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50433.0	12.6 Mbp	0.0	247-251	52.0	7.530783415620725	250.30846866139234	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444858_1	SRR6444858_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26659.0	6.6 Mbp	0.0	248-251	52.0	4.328744514047789	250.99486102254397	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444858_2	SRR6444858_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26659.0	6.6 Mbp	0.0	244-251	52.0	10.795603736074122	250.1960313590157	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444859_1	SRR6444859_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26655.0	6.6 Mbp	0.0	245-251	51.0	3.0613393359594823	249.95107859688613	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444859_2	SRR6444859_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26655.0	6.6 Mbp	0.0	248-251	51.0	7.150628399924967	250.98829487900957	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444860_1	SRR6444860_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47059.0	11.8 Mbp	0.0	248-251	51.0	3.565736628487643	250.9931787755796	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444860_2	SRR6444860_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47059.0	11.7 Mbp	0.0	245-251	51.0	14.787819545676703	250.3153063176013	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444861_1	SRR6444861_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36796.0	9.2 Mbp	0.0	249-251	49.0	4.247744320034787	250.9905696271334	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444861_2	SRR6444861_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36796.0	9.2 Mbp	0.0	245-251	50.0	10.525600608761822	250.65477225785412	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444862_1	SRR6444862_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	7114.0	1.7 Mbp	0.0	249-251	48.0	3.4439134101771156	250.9959235310655	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444862_2	SRR6444862_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	7114.0	1.7 Mbp	0.0	246-251	49.0	11.357885858869835	250.0795614281698	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444863_1	SRR6444863_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29446.0	7.3 Mbp	0.0	245-251	52.0	3.3111458262582354	250.00828635468315	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444863_2	SRR6444863_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29446.0	7.3 Mbp	0.0	248-251	52.0	6.466073490457108	250.989472254296	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444864_1	SRR6444864_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13535.0	3.3 Mbp	0.0	245-251	52.0	2.371629109715552	249.98537125969708	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444864_2	SRR6444864_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13535.0	3.3 Mbp	0.0	248-251	52.0	9.02844477281123	250.98042113040265	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444865_1	SRR6444865_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29394.0	7.3 Mbp	0.0	248-251	49.0	3.231952099067837	250.99387630128598	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444865_2	SRR6444865_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29394.0	7.3 Mbp	0.0	246-251	50.0	9.389671361502346	250.10570184391372	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444866_1	SRR6444866_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28711.0	7.2 Mbp	0.0	248-251	51.0	4.41642576016161	250.99519347985094	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444866_2	SRR6444866_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28711.0	7.1 Mbp	0.0	246-251	52.0	10.689282853261817	250.12629305840966	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444867_1	SRR6444867_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43614.0	10.9 Mbp	0.0	248-251	50.0	3.402577154124822	250.99399275462008	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444867_2	SRR6444867_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43614.0	10.9 Mbp	0.0	35-251	50.0	11.500894208281744	250.95593158160224	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444868_1	SRR6444868_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41200.0	10.3 Mbp	0.0	248-251	51.0	3.8446601941747574	250.99514563106797	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444868_2	SRR6444868_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41200.0	10.3 Mbp	0.0	247-251	51.0	9.723300970873787	250.11339805825241	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444869_1	SRR6444869_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30686.0	7.7 Mbp	0.0	248-251	48.0	3.0795802646157857	250.99139672814965	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444869_2	SRR6444869_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30686.0	7.6 Mbp	0.0	35-251	49.0	10.033891676986247	250.95209541810598	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444870_1	SRR6444870_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47613.0	11.9 Mbp	0.0	248-251	50.0	3.2575137042404383	250.99239703442336	251	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass
SRR6444870_2	SRR6444870_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47613.0	11.9 Mbp	0.0	247-251	51.0	11.303635561716337	250.29067691596833	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444871_1	SRR6444871_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29955.0	7.5 Mbp	0.0	248-251	51.0	4.1495576698380905	250.99278918377567	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444871_2	SRR6444871_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29955.0	7.4 Mbp	0.0	247-251	51.0	13.076281088299115	250.34291437155733	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444872_1	SRR6444872_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11094.0	2.7 Mbp	0.0	248-251	51.0	4.389760230755363	250.99215792320172	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444872_2	SRR6444872_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11094.0	2.7 Mbp	0.0	244-251	51.0	14.449251847845682	250.1137551829818	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444873_1	SRR6444873_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	58400.0	14.6 Mbp	0.0	248-251	50.0	2.9092465753424657	250.9930993150685	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444873_2	SRR6444873_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	58400.0	14.6 Mbp	0.0	245-251	51.0	8.565068493150685	250.11191780821918	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444874_1	SRR6444874_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42338.0	10.6 Mbp	0.0	248-251	49.0	2.1706268600311778	250.99315036137747	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444874_2	SRR6444874_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42338.0	10.5 Mbp	0.0	243-251	49.0	6.670130851717134	250.31591005715904	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444875_1	SRR6444875_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31125.0	7.8 Mbp	0.0	248-251	50.0	3.13574297188755	250.99363855421686	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444875_2	SRR6444875_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31125.0	7.7 Mbp	0.0	246-251	51.0	11.710843373493976	250.106281124498	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444876_1	SRR6444876_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24860.0	6.2 Mbp	0.0	248-251	51.0	5.0402252614642	250.9939259855189	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444876_2	SRR6444876_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24860.0	6.2 Mbp	0.0	245-251	52.0	15.623491552695093	250.11894609814965	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444877_1	SRR6444877_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26089.0	6.5 Mbp	0.0	249-251	52.0	2.123500325807812	250.99486373567404	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444877_2	SRR6444877_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26089.0	6.5 Mbp	0.0	244-251	53.0	10.563839165932002	250.39476407681397	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444878_1	SRR6444878_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35003.0	8.7 Mbp	0.0	248-251	49.0	2.9311773276576294	250.9935434105648	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444878_2	SRR6444878_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35003.0	8.7 Mbp	0.0	245-251	50.0	9.784875582092964	250.0793360569094	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444879_1	SRR6444879_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22425.0	5.6 Mbp	0.0	248-251	53.0	5.632107023411372	250.99117056856187	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444879_2	SRR6444879_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22425.0	5.6 Mbp	0.0	239-251	54.0	14.555183946488295	250.12709030100334	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444880_1	SRR6444880_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25391.0	6.3 Mbp	0.0	248-251	53.0	4.119569926351857	249.920207947698	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444880_2	SRR6444880_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25391.0	6.3 Mbp	0.0	248-251	54.0	7.998897247056043	250.98806663778504	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444881_1	SRR6444881_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23595.0	5.8 Mbp	0.0	248-251	51.0	4.263615172706082	249.9099385463022	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444881_2	SRR6444881_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23595.0	5.9 Mbp	0.0	248-251	52.0	12.689129052765416	250.97270608179699	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444882_1	SRR6444882_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19611.0	4.9 Mbp	0.0	248-251	49.0	2.636275559634899	250.99418693590331	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444882_2	SRR6444882_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19611.0	4.9 Mbp	0.0	245-251	49.0	9.05104278211208	250.10947937382082	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444883_1	SRR6444883_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21836.0	5.4 Mbp	0.0	248-251	53.0	3.9796666056054226	250.9934969774684	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444883_2	SRR6444883_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21836.0	5.4 Mbp	0.0	245-251	53.0	10.55596263051841	250.14540208829456	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444884_1	SRR6444884_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49932.0	12.5 Mbp	0.0	248-251	51.0	3.636946246895778	250.99363133862053	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444884_2	SRR6444884_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49932.0	12.5 Mbp	0.0	246-251	52.0	10.408155090923655	250.34200512697268	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444885_1	SRR6444885_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21893.0	5.4 Mbp	0.0	248-251	52.0	3.663271365276573	249.9518567578678	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444885_2	SRR6444885_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21893.0	5.4 Mbp	0.0	248-251	52.0	8.395377517928104	250.98894623852374	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444886_1	SRR6444886_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25349.0	6.3 Mbp	0.0	248-251	51.0	3.9567635804173733	250.9909266637737	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444886_2	SRR6444886_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25349.0	6.3 Mbp	0.0	245-251	51.0	13.972937788472919	250.09633516115034	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444887_1	SRR6444887_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40225.0	10 Mbp	0.0	249-251	51.0	4.348042262274705	250.99209446861406	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444887_2	SRR6444887_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40225.0	10 Mbp	0.0	244-251	52.0	9.936606587942821	250.81931634555625	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444888_1	SRR6444888_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22927.0	5.7 Mbp	0.0	248-251	51.0	3.3192306014742443	250.99498407990578	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444888_2	SRR6444888_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22927.0	5.7 Mbp	0.0	245-251	52.0	8.391852401099142	250.09560779866533	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444889_1	SRR6444889_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	9784.0	2.4 Mbp	0.0	248-251	53.0	4.844644317252658	249.91128372853638	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444889_2	SRR6444889_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	9784.0	2.4 Mbp	0.0	248-251	54.0	10.517170891251022	250.99110793131644	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444890_1	SRR6444890_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13874.0	3.4 Mbp	0.0	248-251	51.0	4.987746864638893	250.99091826437942	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444890_2	SRR6444890_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13874.0	3.4 Mbp	0.0	245-251	52.0	22.509730431022057	250.12137811734178	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444891_1	SRR6444891_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34932.0	8.7 Mbp	0.0	248-251	50.0	3.4209320966449104	250.99478987747625	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444891_2	SRR6444891_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34932.0	8.7 Mbp	0.0	247-251	50.0	9.080499255696783	250.12412687507157	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444892_1	SRR6444892_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24233.0	6 Mbp	0.0	248-251	51.0	5.442990962736764	250.99195312177608	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444892_2	SRR6444892_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24233.0	6 Mbp	0.0	244-251	51.0	17.121280897949077	250.35105022077332	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444893_1	SRR6444893_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29017.0	7.2 Mbp	0.0	248-251	52.0	5.014301960919461	250.99303856360063	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444893_2	SRR6444893_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29017.0	7.2 Mbp	0.0	246-251	52.0	14.815453010304305	250.0802288313747	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444894_1	SRR6444894_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27467.0	6.8 Mbp	0.0	248-251	49.0	2.8579750245749445	250.99537626970547	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444894_2	SRR6444894_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27467.0	6.8 Mbp	0.0	114-251	50.0	7.787526850402301	250.75960243200933	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444895_1	SRR6444895_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26188.0	6.5 Mbp	0.0	248-251	51.0	4.452420956163127	250.9896517488926	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444895_2	SRR6444895_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26188.0	6.5 Mbp	0.0	247-251	51.0	12.272796700778983	250.76451046280738	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444896_1	SRR6444896_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29449.0	7.3 Mbp	0.0	206-251	52.0	4.594383510475738	249.92434378077354	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444896_2	SRR6444896_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29449.0	7.3 Mbp	0.0	248-251	53.0	8.97483785527522	250.98451560324628	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444897_1	SRR6444897_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32902.0	8.2 Mbp	0.0	248-251	49.0	3.0028569691812046	250.99510668044496	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444897_2	SRR6444897_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32902.0	8.2 Mbp	0.0	246-251	50.0	7.619597592851498	250.07671266184425	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444898_1	SRR6444898_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50180.0	12.5 Mbp	0.0	249-251	51.0	3.3698684734954165	250.989896373057	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444898_2	SRR6444898_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50180.0	12.5 Mbp	0.0	246-251	52.0	8.955759266640095	250.80866879234756	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444899_1	SRR6444899_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38494.0	9.6 Mbp	0.0	248-251	50.0	3.675897542474152	250.98589390554372	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444899_2	SRR6444899_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38494.0	9.6 Mbp	0.0	248-251	51.0	9.25858575362394	250.83171403335584	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444900_1	SRR6444900_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37241.0	9.3 Mbp	0.0	248-251	51.0	4.218468891812787	250.99175639751886	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444900_2	SRR6444900_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37241.0	9.3 Mbp	0.0	247-251	52.0	11.747804838752987	250.6866088450901	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444901_1	SRR6444901_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16814.0	4.2 Mbp	0.0	248-251	50.0	3.485190912334959	250.01320328297848	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444901_2	SRR6444901_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16814.0	4.2 Mbp	0.0	248-251	50.0	8.837873200904008	250.9878077792316	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444902_1	SRR6444902_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21880.0	5.4 Mbp	0.0	248-251	48.0	2.9616087751371114	250.99396709323582	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444902_2	SRR6444902_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21880.0	5.4 Mbp	0.0	246-251	49.0	9.798903107861062	250.07536563071298	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444903_1	SRR6444903_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15682.0	3.9 Mbp	0.0	248-251	51.0	4.068358627726056	249.96116566764442	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444903_2	SRR6444903_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15682.0	3.9 Mbp	0.0	248-251	52.0	9.88394337456957	250.9873102920546	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444904_1	SRR6444904_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23954.0	6 Mbp	0.0	249-251	49.0	3.327210486766302	250.99252734407614	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444904_2	SRR6444904_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23954.0	6 Mbp	0.0	248-251	50.0	8.516322952325291	250.77081072054773	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444905_1	SRR6444905_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24296.0	6 Mbp	0.0	248-251	52.0	4.375205795192624	249.90162989792557	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444905_2	SRR6444905_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24296.0	6 Mbp	0.0	248-251	53.0	11.063549555482384	250.9852650642081	251	pass	warn	pass	fail	warn	pass	warn	fail	fail	pass
SRR6444906_1	SRR6444906_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20793.0	5.2 Mbp	0.0	248-251	51.0	4.304333189054009	250.99379598903477	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444906_2	SRR6444906_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20793.0	5.2 Mbp	0.0	243-251	51.0	11.878997739623912	250.30664165825038	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444907_1	SRR6444907_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25958.0	6.5 Mbp	0.0	60-251	49.0	3.4324678326527467	250.98932891594114	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444907_2	SRR6444907_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25958.0	6.4 Mbp	0.0	245-251	50.0	10.224208336543647	250.12739810463054	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444908_1	SRR6444908_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25439.0	6.3 Mbp	0.0	248-251	52.0	4.276897676795471	250.98989740162742	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444908_2	SRR6444908_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25439.0	6.3 Mbp	0.0	244-251	53.0	10.307008923306734	250.1613664059122	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
