Sample	percent_duplicates	percent_gc	avg_sequence_length	median_sequence_length	percent_fails	total_sequences
SRR6444584_1	95.70658884274329	52.0	249.93551464810866	250	40.0	35636.0
SRR6444584_2	91.82006959254686	52.0	250.98689527444157	251	40.0	35636.0
SRR6444585_1	95.99178838258061	50.0	250.99202396176887	251	40.0	29714.0
SRR6444585_2	81.05270242983106	50.0	250.08709699131722	250	50.0	29714.0
SRR6444586_1	96.74709028718348	49.0	250.9902665228071	251	40.0	43561.0
SRR6444586_2	91.9652900530291	50.0	250.80574366979639	251	40.0	43561.0
SRR6444587_1	93.85788136335758	52.0	250.99079996495226	251	40.0	11413.0
SRR6444587_2	80.86392710067467	52.0	250.1431700692193	250	50.0	11413.0
SRR6444588_1	97.98151525455164	48.0	250.99316868102994	251	40.0	32351.0
SRR6444588_2	92.0218849494606	48.0	250.23894160922382	250	50.0	32351.0
SRR6444589_1	95.995004905896	52.0	250.9952279011685	251	40.0	22422.0
SRR6444589_2	89.14013022923913	53.0	250.13156721077513	250	50.0	22422.0
SRR6444590_1	97.1172034603647	49.0	250.9945774168327	251	40.0	39649.0
SRR6444590_2	89.83580922595777	50.0	250.09407551262328	250	50.0	39649.0
SRR6444591_1	96.37502372366673	51.0	250.99300942620357	251	40.0	31614.0
SRR6444591_2	90.29860188524071	51.0	250.11444296830518	250	50.0	31614.0
SRR6444592_1	96.90809968847353	49.0	250.99334112149532	251	40.0	25680.0
SRR6444592_2	89.4119937694704	50.0	250.73566978193148	251	50.0	25680.0
SRR6444593_1	95.62409510020575	52.0	250.96447077649927	251	40.0	52492.0
SRR6444593_2	84.74243694277223	53.0	250.74196067972264	251	40.0	52492.0
SRR6444594_1	97.72160171102662	50.0	250.99379158745248	251	40.0	33664.0
SRR6444594_2	91.84588878326996	51.0	250.30234077946767	250	50.0	33664.0
SRR6444595_1	97.3732182469087	50.0	249.9866025345369	250	40.0	45531.0
SRR6444595_2	92.53695284531418	51.0	250.98179262480508	251	40.0	45531.0
SRR6444596_1	96.0422878828951	52.0	249.98039215686273	250	40.0	11067.0
SRR6444596_2	89.90693051414114	52.0	250.9870787024487	251	40.0	11067.0
SRR6444597_1	96.12494474731103	51.0	250.99499042286723	251	40.0	27148.0
SRR6444597_2	91.64947694121113	52.0	250.04972742006777	250	50.0	27148.0
SRR6444598_1	96.4074473354506	50.0	249.99766906558668	250	40.0	34321.0
SRR6444598_2	88.46770199003525	51.0	250.09361615337548	250	50.0	34321.0
SRR6444599_1	97.21042162905484	49.0	250.99597279178843	251	40.0	40723.0
SRR6444599_2	91.66809910861184	50.0	250.09537607740097	250	50.0	40723.0
SRR6444600_1	96.5255843335439	52.0	250.99277040780515	251	40.0	28494.0
SRR6444600_2	89.86453288411596	53.0	250.13564259142277	250	50.0	28494.0
SRR6444601_1	95.10106599871847	50.0	250.99091279780976	251	40.0	17167.0
SRR6444601_2	89.11283276052892	51.0	250.80246985495427	251	40.0	17167.0
SRR6444602_1	96.51198190753708	49.0	250.99347627538816	251	40.0	22993.0
SRR6444602_2	85.80437524463967	50.0	250.0507110859827	250	50.0	22993.0
SRR6444603_1	95.6758578087269	53.0	249.93581175942046	250	40.0	17807.0
SRR6444603_2	89.56590105014882	54.0	250.986522154209	251	40.0	17807.0
SRR6444604_1	97.22537645025919	49.0	250.99639595161688	251	40.0	20255.0
SRR6444604_2	89.62725253023945	49.0	250.09187854850654	250	50.0	20255.0
SRR6444605_1	96.74150167067076	50.0	250.99320685941512	251	40.0	36213.0
SRR6444605_2	90.72432551846022	51.0	250.12633584624305	250	50.0	36213.0
SRR6444606_1	94.92701847504338	51.0	249.93742982545677	250	40.0	9797.0
SRR6444606_2	89.06808206593855	51.0	250.9865264877003	251	40.0	9797.0
SRR6444607_1	96.77340965547036	49.0	250.9919807754617	251	40.0	37036.0
SRR6444607_2	89.69921157792419	50.0	250.85562695755482	251	50.0	37036.0
SRR6444608_1	96.09754702956144	49.0	250.9890788495626	251	40.0	34978.0
SRR6444608_2	90.6598433300932	50.0	250.7205958030762	251	40.0	34978.0
SRR6444609_1	95.85108768782239	52.0	249.9663975480302	250	30.0	26754.0
SRR6444609_2	90.10241459221051	52.0	250.98602078193915	251	40.0	26754.0
SRR6444610_1	97.99596985673669	52.0	250.0847158196925	250	40.0	36227.0
SRR6444610_2	95.26596185165761	52.0	250.98945537858503	251	40.0	36227.0
SRR6444611_1	96.63586335790676	49.0	250.99371820164055	251	40.0	19262.0
SRR6444611_2	91.70906447928564	50.0	250.11914650607415	250	50.0	19262.0
SRR6444612_1	97.70843770128104	50.0	250.9935303800186	251	40.0	69865.0
SRR6444612_2	91.49359478995206	50.0	250.9641308237315	251	50.0	69865.0
SRR6444613_1	96.19484645252382	49.0	250.9879632897988	251	40.0	28330.0
SRR6444613_2	85.1358983409813	50.0	250.71270737733852	251	40.0	28330.0
SRR6444614_1	96.45993262274258	50.0	250.9916054564533	251	40.0	18107.0
SRR6444614_2	89.23620699177114	51.0	250.1443640580991	250	50.0	18107.0
SRR6444615_1	95.5370018975332	51.0	250.99567362428843	251	40.0	26350.0
SRR6444615_2	86.94497153700189	52.0	250.12667931688804	250	50.0	26350.0
SRR6444616_1	97.03880407124682	50.0	250.0272264631043	250	40.0	31440.0
SRR6444616_2	92.3791348600509	51.0	250.98530534351144	251	40.0	31440.0
SRR6444617_1	97.13939148893157	49.0	250.99120590316386	251	40.0	29679.0
SRR6444617_2	90.72071161427272	49.0	250.9641160416456	251	50.0	29679.0
SRR6444618_1	96.059636059984	52.0	250.99323266413833	251	40.0	57482.0
SRR6444618_2	87.66570404648411	52.0	250.1328415851919	250	50.0	57482.0
SRR6444619_1	97.35423556678211	49.0	250.99401057264134	251	40.0	38401.0
SRR6444619_2	91.73198614619412	49.0	250.2515038670868	250	50.0	38401.0
SRR6444620_1	95.64851331590376	50.0	250.99441662604687	251	40.0	22567.0
SRR6444620_2	86.64421500420968	51.0	250.10967341693623	250	50.0	22567.0
SRR6444621_1	95.30009032298253	51.0	250.9913414520198	251	40.0	32107.0
SRR6444621_2	88.32653315476375	51.0	250.76942722770735	251	40.0	32107.0
SRR6444622_1	96.23314829500397	50.0	249.98542823156225	250	40.0	10088.0
SRR6444622_2	90.17644726407613	50.0	250.9844369547978	251	40.0	10088.0
SRR6444623_1	95.31076211238154	50.0	250.99172487431596	251	40.0	22477.0
SRR6444623_2	87.02228945143925	51.0	250.12087912087912	250	50.0	22477.0
SRR6444624_1	95.59298073081533	51.0	250.9941608531301	251	40.0	32539.0
SRR6444624_2	85.51584252742862	52.0	249.8864132272043	250	50.0	32539.0
SRR6444625_1	96.98885477358992	52.0	250.9941493605396	251	40.0	82726.0
SRR6444625_2	89.78072190121605	53.0	250.12314145492348	250	50.0	82726.0
SRR6444626_1	97.45094842110984	49.0	250.9948366759063	251	40.0	18399.0
SRR6444626_2	90.24403500190228	49.0	250.06886243817598	250	50.0	18399.0
SRR6444627_1	94.13778705636743	50.0	250.9939039665971	251	40.0	11975.0
SRR6444627_2	83.22338204592901	50.0	250.11933194154489	250	50.0	11975.0
SRR6444628_1	96.81642812694461	50.0	250.995843186061	251	40.0	40175.0
SRR6444628_2	91.54200373366521	51.0	250.11208462974486	250	50.0	40175.0
SRR6444629_1	97.98018404727604	52.0	250.0334871960721	250	40.0	34013.0
SRR6444629_2	93.98759297915502	52.0	250.9850351336254	251	40.0	34013.0
SRR6444630_1	97.76734558089676	48.0	250.99512068901785	251	40.0	27053.0
SRR6444630_2	93.42032306953018	48.0	250.1015044542195	250	50.0	27053.0
SRR6444631_1	96.31953157674613	51.0	250.99456294437474	251	40.0	19128.0
SRR6444631_2	87.47386030949394	51.0	250.95702634880803	251	50.0	19128.0
SRR6444632_1	96.54026065723279	50.0	250.98952663940454	251	40.0	33991.0
SRR6444632_2	88.10567503162602	51.0	250.10470418640227	250	50.0	33991.0
SRR6444633_1	97.33981031690955	48.0	250.9888503354152	251	40.0	21615.0
SRR6444633_2	91.27457783946333	48.0	250.75438352995604	251	40.0	21615.0
SRR6444634_1	96.93408277976495	49.0	250.9760738224774	251	40.0	33269.0
SRR6444634_2	91.01866602542907	49.0	250.38645585980944	250	50.0	33269.0
SRR6444635_1	97.1795675336885	52.0	249.9738102699557	250	40.0	22337.0
SRR6444635_2	92.56838429511572	53.0	250.98549491874468	251	40.0	22337.0
SRR6444636_1	96.45779858070361	53.0	250.99447380341235	251	40.0	33115.0
SRR6444636_2	89.32205948965725	54.0	250.36192057979767	250	40.0	33115.0
SRR6444637_1	95.8386075949367	51.0	249.96408227848102	250	40.0	25280.0
SRR6444637_2	88.43354430379748	52.0	250.97432753164557	251	40.0	25280.0
SRR6444638_1	97.168818747011	50.0	250.99479674796748	251	40.0	52275.0
SRR6444638_2	86.96508847441416	51.0	250.13618364418937	250	50.0	52275.0
SRR6444639_1	96.63674240797216	49.0	250.99540397749237	251	40.0	23281.0
SRR6444639_2	87.78832524376101	50.0	250.08414587002275	250	50.0	23281.0
SRR6444640_1	96.82792953791167	48.0	249.99540464641308	250	40.0	15668.0
SRR6444640_2	90.26040336992597	49.0	250.0839928516722	250	50.0	15668.0
SRR6444641_1	97.87926704492605	51.0	250.99482218708337	251	40.0	32253.0
SRR6444641_2	90.7357455120454	51.0	250.31823396273214	250	50.0	32253.0
SRR6444642_1	96.72548775941344	50.0	250.9890435358933	251	40.0	48282.0
SRR6444642_2	91.35081396793836	51.0	250.78099498778013	251	40.0	48282.0
SRR6444643_1	96.17313988765733	52.0	250.9910786699108	251	40.0	33291.0
SRR6444643_2	88.42029377309183	53.0	250.15619837193236	250	50.0	33291.0
SRR6444644_1	97.34760486296196	51.0	250.99176203982157	251	40.0	70163.0
SRR6444644_2	89.69542351381783	51.0	250.09661787551843	250	50.0	70163.0
SRR6444645_1	96.37026470122048	49.0	250.99274845458868	251	40.0	25236.0
SRR6444645_2	90.67601838643208	50.0	250.77167538437152	251	50.0	25236.0
SRR6444646_1	95.96854831378965	50.0	250.9889100990819	251	40.0	22002.0
SRR6444646_2	87.46477592946096	51.0	250.15980365421325	250	50.0	22002.0
SRR6444647_1	96.84158538091123	50.0	250.9937276206939	251	40.0	40495.0
SRR6444647_2	90.5395727867638	51.0	250.09430793925176	250	50.0	40495.0
SRR6444648_1	96.22436839526908	52.0	250.9932815452446	251	40.0	28578.0
SRR6444648_2	90.75512632094618	52.0	250.1200923787529	250	50.0	28578.0
SRR6444649_1	97.4991746450974	48.0	250.99625839110817	251	40.0	36348.0
SRR6444649_2	92.84967536040497	49.0	250.08712996588534	250	50.0	36348.0
SRR6444650_1	95.30531324345758	49.0	250.99555908009515	251	40.0	6305.0
SRR6444650_2	86.77240285487709	50.0	250.0637589214909	250	50.0	6305.0
SRR6444651_1	97.09130691487515	49.0	250.9861771958462	251	40.0	57586.0
SRR6444651_2	92.11092973986733	49.0	250.29729448129754	250	50.0	57586.0
SRR6444652_1	96.31921476581671	50.0	250.98937106582738	251	40.0	74984.0
SRR6444652_2	87.32129520964473	50.0	250.1097300757495	250	50.0	74984.0
SRR6444653_1	95.0742325113236	52.0	250.99169602415702	251	40.0	15896.0
SRR6444653_2	90.21137393054856	52.0	250.84065173628585	251	40.0	15896.0
SRR6444654_1	96.30042655217598	50.0	250.99512113524213	251	40.0	35869.0
SRR6444654_2	90.51269898798405	51.0	250.13334634363935	250	50.0	35869.0
SRR6444655_1	95.59710854889778	52.0	250.99223370571718	251	40.0	33478.0
SRR6444655_2	87.31704402891451	53.0	250.10523328753212	250	50.0	33478.0
SRR6444656_1	96.63438890342842	50.0	250.001779638838	250	40.0	19105.0
SRR6444656_2	92.63543574980372	50.0	250.98618162784612	251	40.0	19105.0
SRR6444657_1	97.85374554102259	52.0	249.97080856123662	250	40.0	16820.0
SRR6444657_2	90.90368608799048	52.0	250.98293697978596	251	50.0	16820.0
SRR6444658_1	95.59235233868215	51.0	250.9934790030727	251	40.0	29290.0
SRR6444658_2	89.8702628883578	52.0	250.13499487879824	250	50.0	29290.0
SRR6444659_1	97.11967432522864	49.0	250.9943676109748	251	40.0	35864.0
SRR6444659_2	92.08677225072496	50.0	250.1018570153915	250	50.0	35864.0
SRR6444660_1	97.22244981564933	49.0	250.99221630479312	251	40.0	36615.0
SRR6444660_2	91.3095725795439	50.0	250.20475215075788	250	50.0	36615.0
SRR6444661_1	96.22475510150484	51.0	250.99269900464847	251	40.0	76154.0
SRR6444661_2	88.58628568427135	51.0	250.11893006276756	250	50.0	76154.0
SRR6444662_1	95.52986824023927	50.0	249.97542640045268	250	40.0	12371.0
SRR6444662_2	87.71320022633579	51.0	250.97898310565031	251	50.0	12371.0
SRR6444663_1	97.82365724930146	51.0	250.01993169823035	250	40.0	32210.0
SRR6444663_2	93.73176032288109	52.0	250.98804719031358	251	40.0	32210.0
SRR6444664_1	95.04076806325227	51.0	250.99399950584166	251	40.0	28331.0
SRR6444664_2	87.4554375066182	51.0	250.14270586989517	250	50.0	28331.0
SRR6444665_1	96.7735206174814	48.0	249.99033446909115	250	40.0	14381.0
SRR6444665_2	91.34969751755789	49.0	250.98720534037966	251	40.0	14381.0
SRR6444666_1	96.24126517101875	50.0	250.99176167708717	251	40.0	13595.0
SRR6444666_2	87.5763148216256	50.0	250.09429937477015	250	50.0	13595.0
SRR6444667_1	96.15901571546733	50.0	249.94644334160463	250	40.0	19344.0
SRR6444667_2	89.51612903225806	51.0	250.98294044665013	251	40.0	19344.0
SRR6444668_1	96.87901204377332	49.0	250.99177722076175	251	40.0	32714.0
SRR6444668_2	90.18157363819772	49.0	250.29008986978053	250	50.0	32714.0
SRR6444669_1	96.20767847368833	49.0	249.93775901165063	250	40.0	12789.0
SRR6444669_2	91.34412385643913	50.0	250.9849870982876	251	40.0	12789.0
SRR6444670_1	97.08768597657486	50.0	249.97936055713834	250	40.0	31590.0
SRR6444670_2	93.05476416587527	51.0	250.98740107628996	251	40.0	31590.0
SRR6444671_1	96.68517086044501	50.0	250.99196887655276	251	40.0	43954.0
SRR6444671_2	89.61414205760568	50.0	250.10642944896938	250	50.0	43954.0
SRR6444672_1	97.85565976945658	51.0	249.9983174625904	250	40.0	27934.0
SRR6444672_2	94.87721056776688	52.0	250.98843703014248	251	40.0	27934.0
SRR6444673_1	96.83450103459542	49.0	250.99266707808474	251	40.0	27547.0
SRR6444673_2	89.14945366101571	50.0	250.08941082513522	250	50.0	27547.0
SRR6444674_1	97.01998572448251	50.0	250.9912307535434	251	40.0	39228.0
SRR6444674_2	90.5093300703579	50.0	250.1184358111553	250	50.0	39228.0
SRR6444675_1	97.37730459620877	49.0	249.98078421189302	250	40.0	15404.0
SRR6444675_2	93.99506621656712	50.0	250.98558815891977	251	40.0	15404.0
SRR6444676_1	96.81709401709402	51.0	250.9922393162393	251	40.0	29250.0
SRR6444676_2	90.79316239316239	52.0	250.12482051282052	250	50.0	29250.0
SRR6444677_1	95.12046148625721	51.0	250.9879877841873	251	30.0	29470.0
SRR6444677_2	85.73125212080082	51.0	250.13956565999322	250	50.0	29470.0
SRR6444678_1	96.74100863974282	51.0	250.02113723126382	250	40.0	24885.0
SRR6444678_2	92.31665662045408	51.0	250.98513160538477	251	40.0	24885.0
SRR6444679_1	97.4694862967765	51.0	250.02610989404033	250	40.0	22367.0
SRR6444679_2	93.80784190995664	52.0	250.98864398444135	251	40.0	22367.0
SRR6444680_1	97.21726997907139	50.0	249.98775288737306	250	40.0	25802.0
SRR6444680_2	93.63615223626076	51.0	250.98988450507713	251	40.0	25802.0
SRR6444681_1	95.29897131069674	51.0	250.99174877181554	251	40.0	36843.0
SRR6444681_2	89.40097169068751	51.0	250.81043888934127	251	40.0	36843.0
SRR6444682_1	97.086058646285	50.0	250.9946167413831	251	40.0	54428.0
SRR6444682_2	92.36606158594842	51.0	250.1247152201073	250	50.0	54428.0
SRR6444683_1	97.08414593540408	48.0	250.99467250154592	251	40.0	21023.0
SRR6444683_2	89.52100080863816	49.0	250.07239689863482	250	50.0	21023.0
SRR6444684_1	97.57620817843866	49.0	250.99271375464684	251	40.0	20175.0
SRR6444684_2	88.75836431226766	49.0	250.94399008674102	251	50.0	20175.0
SRR6444685_1	96.1759342423995	50.0	250.9899567240957	251	40.0	36741.0
SRR6444685_2	88.31006232818922	51.0	250.7535178683215	251	40.0	36741.0
SRR6444686_1	94.52188458321717	51.0	250.99278645107333	251	40.0	28696.0
SRR6444686_2	87.33969891274046	52.0	250.13559381098412	250	40.0	28696.0
SRR6444687_1	95.7676011899396	51.0	250.99344181015056	251	40.0	44372.0
SRR6444687_2	88.62570990714865	51.0	250.25112683674388	250	40.0	44372.0
SRR6444688_1	96.09521348750081	50.0	250.97797299916027	251	40.0	30962.0
SRR6444688_2	89.36438214585621	50.0	250.4318519475486	250	50.0	30962.0
SRR6444689_1	95.27904849039341	49.0	250.99353461421165	251	40.0	16395.0
SRR6444689_2	84.48307410795974	50.0	250.08679475449833	250	50.0	16395.0
SRR6444690_1	95.08504398826979	52.0	250.9916715542522	251	40.0	34100.0
SRR6444690_2	89.2258064516129	53.0	250.80211143695016	251	40.0	34100.0
SRR6444691_1	95.55365296803653	52.0	250.99523401826485	251	40.0	35040.0
SRR6444691_2	88.96974885844749	53.0	250.1314212328767	250	50.0	35040.0
SRR6444692_1	97.1542700527743	49.0	250.99189433478148	251	40.0	34297.0
SRR6444692_2	90.33151587602414	49.0	250.09548940140536	250	50.0	34297.0
SRR6444693_1	96.7572676313388	52.0	250.99439447268935	251	40.0	30684.0
SRR6444693_2	90.64333202972233	53.0	250.12944857254595	250	50.0	30684.0
SRR6444694_1	96.36297688528374	49.0	250.99633989514294	251	40.0	30327.0
SRR6444694_2	87.7765687341313	50.0	250.09941636165792	250	50.0	30327.0
SRR6444695_1	96.53791607574873	50.0	250.03286894135314	250	40.0	11987.0
SRR6444695_2	90.12263285225661	51.0	250.98406607157753	251	40.0	11987.0
SRR6444696_1	95.24462449361172	51.0	250.99058896852603	251	40.0	48135.0
SRR6444696_2	90.24618261140542	52.0	250.79310273189986	251	40.0	48135.0
SRR6444697_1	97.56591751313019	49.0	250.9944013436775	251	40.0	37509.0
SRR6444697_2	91.86861819829907	49.0	250.10744088085525	250	50.0	37509.0
SRR6444698_1	96.6607765846586	49.0	250.98858230256897	251	40.0	22071.0
SRR6444698_2	83.26763626478184	50.0	250.93085949888996	251	50.0	22071.0
SRR6444699_1	93.48986964033297	51.0	250.99112611905136	251	40.0	12734.0
SRR6444699_2	76.26040521438668	52.0	250.1210146065651	250	50.0	12734.0
SRR6444700_1	95.56515478761699	51.0	250.99547876169908	251	40.0	34725.0
SRR6444700_2	89.14902807775378	52.0	250.12708423326134	250	50.0	34725.0
SRR6444701_1	96.83807439824945	50.0	250.98936907366885	251	40.0	54840.0
SRR6444701_2	89.88147337709701	50.0	250.9365061998541	251	50.0	54840.0
SRR6444702_1	97.11436950146627	50.0	249.97129032258064	250	40.0	34100.0
SRR6444702_2	93.58064516129032	50.0	250.98876832844576	251	40.0	34100.0
SRR6444703_1	96.87202417919099	51.0	250.99312714776633	251	40.0	48306.0
SRR6444703_2	89.7259139651389	52.0	250.32759905601787	250	50.0	48306.0
SRR6444704_1	95.9290035716889	50.0	250.9934033092791	251	40.0	27438.0
SRR6444704_2	87.68860704132955	50.0	250.2435308695969	250	40.0	27438.0
SRR6444705_1	96.90575823657689	49.0	250.99092355749397	251	40.0	33934.0
SRR6444705_2	89.60334767489833	50.0	250.7188070961278	251	50.0	33934.0
SRR6444706_1	97.23711252833867	49.0	250.98942729410768	251	40.0	47197.0
SRR6444706_2	91.73676292984723	50.0	250.31898213869525	250	50.0	47197.0
SRR6444707_1	95.87126517273576	51.0	250.99442693744163	251	40.0	34272.0
SRR6444707_2	90.31279178338002	52.0	250.13375350140055	250	50.0	34272.0
SRR6444708_1	97.19329114283282	50.0	250.0237250617249	250	40.0	35237.0
SRR6444708_2	93.11802934415529	51.0	250.98569685274	251	40.0	35237.0
SRR6444709_1	96.413173103385	50.0	250.99309696358134	251	40.0	43604.0
SRR6444709_2	86.46225116961746	51.0	250.10707733235483	250	50.0	43604.0
SRR6444710_1	95.06590724165989	52.0	250.99554109031732	251	40.0	30725.0
SRR6444710_2	89.80309194467047	53.0	250.20628152969894	250	50.0	30725.0
SRR6444711_1	96.73301121503613	50.0	250.0109047386852	250	40.0	22559.0
SRR6444711_2	91.44022341415842	50.0	250.9849727381533	251	40.0	22559.0
SRR6444712_1	94.35048578625404	51.0	250.99131239397522	251	40.0	19453.0
SRR6444712_2	87.09710584485683	52.0	250.78394078034236	251	40.0	19453.0
SRR6444713_1	95.31214953271028	50.0	249.79828037383177	250	40.0	13375.0
SRR6444713_2	89.63738317757009	51.0	250.98422429906543	251	40.0	13375.0
SRR6444714_1	95.94940762087737	50.0	250.9940121677874	251	40.0	31230.0
SRR6444714_2	88.04354787063721	51.0	250.72869036183158	251	40.0	31230.0
SRR6444715_1	96.42612207574487	51.0	250.9888490944652	251	40.0	39369.0
SRR6444715_2	88.11247428179531	51.0	250.18392643958444	250	50.0	39369.0
SRR6444716_1	96.31336405529954	50.0	249.9612699918677	250	30.0	29512.0
SRR6444716_2	91.9998644619138	51.0	250.98661561398754	251	40.0	29512.0
SRR6444717_1	97.64834067281065	48.0	250.9955055159577	251	40.0	22027.0
SRR6444717_2	90.40268761065964	49.0	250.06805284423663	250	50.0	22027.0
SRR6444718_1	97.13730194845489	51.0	250.99176767467836	251	30.0	48346.0
SRR6444718_2	86.74140570057503	51.0	250.3408968684069	250	50.0	48346.0
SRR6444719_1	95.41739370006428	53.0	249.97465331986407	250	40.0	10889.0
SRR6444719_2	86.72972724768114	54.0	250.97997979612452	251	50.0	10889.0
SRR6444720_1	96.58045303978318	50.0	249.99638638873088	250	40.0	29887.0
SRR6444720_2	89.24950647438686	51.0	250.14942951785056	250	50.0	29887.0
SRR6444721_1	96.98154362416108	52.0	250.9945302013423	251	40.0	59600.0
SRR6444721_2	89.35402684563758	53.0	250.95793624161072	251	50.0	59600.0
SRR6444722_1	96.90811438525185	48.0	250.98737117143273	251	40.0	41334.0
SRR6444722_2	89.1566265060241	49.0	250.75477814873955	251	40.0	41334.0
SRR6444723_1	94.56976901256247	52.0	250.9906794542753	251	40.0	14806.0
SRR6444723_2	85.88410104011888	52.0	250.12143725516682	250	50.0	14806.0
SRR6444724_1	97.96284153005465	49.0	249.83339890710383	250	40.0	22875.0
SRR6444724_2	93.10601092896175	50.0	250.98373770491804	251	40.0	22875.0
SRR6444725_1	95.64961937362693	52.0	250.99435446788945	251	40.0	39146.0
SRR6444725_2	88.01665559699586	52.0	250.14026975936238	250	50.0	39146.0
SRR6444726_1	97.42702480471426	50.0	249.9979101000411	250	40.0	29188.0
SRR6444726_2	93.46649307934767	50.0	250.98585034945867	251	40.0	29188.0
SRR6444727_1	95.10513960341642	52.0	250.9949552969382	251	40.0	20021.0
SRR6444727_2	86.55411817591529	52.0	250.10159332700664	250	50.0	20021.0
SRR6444728_1	97.67972847886455	48.0	250.9961740203641	251	40.0	16205.0
SRR6444728_2	91.12002468373959	49.0	250.04529466214132	250	50.0	16205.0
SRR6444729_1	97.35673274834795	48.0	250.99274184812046	251	40.0	18462.0
SRR6444729_2	90.13649658758531	48.0	250.03694074314808	250	50.0	18462.0
SRR6444730_1	94.30076304949692	51.0	250.99128908096426	251	40.0	14809.0
SRR6444730_2	82.36207711526774	52.0	250.14578972246608	250	50.0	14809.0
SRR6444731_1	97.76292201971916	49.0	250.99462204959664	251	40.0	53552.0
SRR6444731_2	91.68285031371377	49.0	250.94965640872422	251	50.0	53552.0
SRR6444732_1	96.2614308768155	52.0	250.99319526627218	251	40.0	37180.0
SRR6444732_2	88.94298009682625	52.0	250.30099515868747	250	50.0	37180.0
SRR6444733_1	96.39315508983383	49.0	250.9913876458816	251	40.0	44471.0
SRR6444733_2	91.91158282925952	50.0	250.81201232263723	251	40.0	44471.0
SRR6444734_1	96.88552493390794	51.0	250.9942780574367	251	40.0	27613.0
SRR6444734_2	90.81592003766342	52.0	250.32901169738892	250	50.0	27613.0
SRR6444735_1	96.71937767008863	51.0	249.95600331569216	250	40.0	31366.0
SRR6444735_2	93.18689026334248	51.0	250.98852260409362	251	40.0	31366.0
SRR6444736_1	96.91828508611214	50.0	249.91183583730304	250	40.0	27290.0
SRR6444736_2	93.89519970685232	51.0	250.98860388420667	251	40.0	27290.0
SRR6444737_1	97.03317535545024	50.0	250.99277725118483	251	40.0	52750.0
SRR6444737_2	90.58199052132701	50.0	250.09924170616114	250	50.0	52750.0
SRR6444738_1	96.49479217052014	49.0	250.9945503208539	251	40.0	31011.0
SRR6444738_2	88.57179710425333	50.0	250.08851697784658	250	50.0	31011.0
SRR6444739_1	97.07799033003994	48.0	250.99360941770024	251	40.0	23785.0
SRR6444739_2	88.08072314483918	49.0	250.06743746058442	250	50.0	23785.0
SRR6444740_1	97.52966348959346	51.0	250.99416455942423	251	40.0	41128.0
SRR6444740_2	92.40177008364131	52.0	250.96440381248783	251	50.0	41128.0
SRR6444741_1	95.05478799428299	50.0	250.99304430681278	251	40.0	20990.0
SRR6444741_2	88.11815150071462	50.0	250.14192472606004	250	50.0	20990.0
SRR6444742_1	96.65613909419464	51.0	249.9408393839742	250	40.0	30713.0
SRR6444742_2	92.96714746198678	51.0	250.98811578159086	251	40.0	30713.0
SRR6444743_1	97.70260774515927	50.0	250.9917824797002	251	40.0	102464.0
SRR6444743_2	91.55801061836353	50.0	250.12747891942536	250	50.0	102464.0
SRR6444744_1	97.19641205100358	50.0	250.9946100317767	251	40.0	24861.0
SRR6444744_2	92.44599975865813	51.0	250.13704195326014	250	50.0	24861.0
SRR6444745_1	96.8989591810511	51.0	250.99271855056324	251	40.0	46694.0
SRR6444745_2	90.27069859082538	51.0	250.26457360688738	250	40.0	46694.0
SRR6444746_1	96.45301285261225	52.0	250.9941996327825	251	40.0	23964.0
SRR6444746_2	83.95509931564013	52.0	250.34597729928225	250	50.0	23964.0
SRR6444747_1	97.27648132142514	50.0	250.99452607317775	251	40.0	52065.0
SRR6444747_2	91.01699798329011	51.0	250.29357533851916	250	50.0	52065.0
SRR6444748_1	95.57755560621356	53.0	249.90614517862377	250	40.0	30707.0
SRR6444748_2	91.61754648777152	54.0	250.98671312729996	251	40.0	30707.0
SRR6444749_1	97.09512662268568	51.0	250.01049868766404	250	40.0	28194.0
SRR6444749_2	92.25367099382848	52.0	250.9865928921047	251	40.0	28194.0
SRR6444750_1	96.54177660510115	50.0	249.97175021987687	250	40.0	28425.0
SRR6444750_2	91.50747581354442	51.0	250.9847669305189	251	40.0	28425.0
SRR6444751_1	94.85057180767043	51.0	250.9892588614393	251	40.0	31654.0
SRR6444751_2	87.24963669678398	51.0	250.3515195551905	250	50.0	31654.0
SRR6444752_1	95.63960661285206	52.0	250.99358454651204	251	30.0	28369.0
SRR6444752_2	87.2113927174028	53.0	250.11713490077196	250	50.0	28369.0
SRR6444753_1	96.02984125148194	50.0	250.99369632478385	251	40.0	34583.0
SRR6444753_2	89.91411965416535	50.0	250.14631466327387	250	50.0	34583.0
SRR6444754_1	96.3023622047244	49.0	250.9951811023622	251	40.0	31750.0
SRR6444754_2	87.46771653543307	50.0	250.07977952755905	250	50.0	31750.0
SRR6444755_1	97.60455267337215	48.0	250.9918607728957	251	40.0	30224.0
SRR6444755_2	90.58033350979355	49.0	250.08082980412917	250	50.0	30224.0
SRR6444756_1	95.69189907038512	50.0	250.9912881806109	251	40.0	18825.0
SRR6444756_2	85.26427622841966	50.0	250.0914209827357	250	50.0	18825.0
SRR6444757_1	96.68168626851994	49.0	250.99610508629908	251	40.0	26188.0
SRR6444757_2	89.99159920574309	50.0	250.09695280281045	250	50.0	26188.0
SRR6444758_1	95.54629223343572	51.0	249.9334137779728	250	40.0	18232.0
